index,distance,label
723,0.8218319858944851,0
3603,0.8407232218957466,1
3579,0.8851674270681856,0
1601,0.8981429021501411,0
1591,0.8999416904172051,0
3933,0.9005978584022566,0
3106,0.9008559747330166,0
4687,0.9049503350704823,0
3771,0.907265324199515,0
4338,0.9099087979481255,0
465,0.9118149081868256,1
455,0.9134722931673354,1
2007,0.9144401024647344,0
943,0.9159644826414761,0
1027,0.91709210833867,0
80,0.918181949905195,0
1912,0.9183138034839063,0
3655,0.9186863791187156,0
4020,0.9259453904096584,0
4161,0.9268647643764582,0
