index,distance,label
308,0.44728054092211383,1
4153,0.4674432435166501,0
310,0.48659920512669824,1
307,0.48755628128213835,1
591,0.4946568343293638,0
3216,0.49609971830730387,0
1752,0.4986913503350568,0
4996,0.500293966359703,0
5055,0.5065089514211685,0
482,0.5087629538956009,0
3087,0.5161385465864523,0
1021,0.5178311263458406,0
677,0.5183163100636505,0
3439,0.5334146867616164,0
474,0.536259193638253,0
3303,0.5368927003667503,0
4214,0.5373490794627284,0
91,0.5418246531273796,0
520,0.5446901816770378,0
3340,0.5470840755965145,0
