index,distance,label
465,0.22802710493570966,1
1055,0.5242831547342043,0
497,0.5247573084969326,0
639,0.5312150103440209,0
734,0.5518600491438319,0
4290,0.559176285552709,0
566,0.5656004488092008,0
669,0.5683631952481363,0
1021,0.5686588825305126,0
1842,0.5687355028488397,0
3913,0.5700735859161743,0
1884,0.5706807340952171,0
945,0.5709389018738315,0
3514,0.5724103264022949,0
4039,0.5783762952552942,0
878,0.5811881603446134,0
3754,0.5832639640887942,0
504,0.5835341656483904,0
2152,0.5848486032116121,0
861,0.5874964834223434,0
