index,distance,label
4139,0.46552551147789045,1
91,0.5199981080908411,1
1590,0.5242594417095717,0
2947,0.5312072010899211,1
2064,0.532248130269708,0
4961,0.5333033223767581,0
4100,0.534050177935925,1
2124,0.5354125396071695,0
5,0.5404026243262227,1
2841,0.5472219434322483,0
3733,0.5524623902821468,0
20,0.5595576209126342,1
3439,0.5686980104235289,0
2792,0.5693791226150002,0
3188,0.5704294931138724,0
21,0.5717744353484001,1
1551,0.571818397155462,0
2201,0.5764615497573479,0
3154,0.5796882555585989,0
4958,0.5798294147821097,0
