index,distance,label
2382,0.6063405146440997,1
1309,0.6694593849644827,1
3012,0.675830600382714,1
461,0.6805204870875025,1
3260,0.7001444079124033,1
3839,0.7345695969952069,1
1333,0.8052046210287039,1
3169,0.8071887383310136,1
4345,0.8149393955136448,1
3255,0.8234742393911015,1
1084,0.8327881840766647,0
1359,0.8348246003645715,1
1325,0.8436807160174521,1
1301,0.8458584023473557,1
1332,0.8609248189700177,1
3534,0.866323610667359,0
1315,0.8718700265073052,1
992,0.8744651854873023,0
1322,0.8795116160472803,1
222,0.8825193461084025,0
