index,distance,label
4325,0.8716796437827383,0
3101,0.9214703606711988,1
1254,0.9590327214903929,1
557,0.9934663800514939,0
1271,0.9986797328647818,0
1279,0.9994205550284867,1
1242,1.0065474054011136,1
4166,1.007260281049401,0
2304,1.007447515617359,0
2404,1.0108093057166543,0
2963,1.0212524567864867,0
4333,1.0312347901790055,0
4064,1.0327339307991599,0
1001,1.0340570392926156,0
3285,1.034709943785643,0
2275,1.0349018025283903,0
287,1.035004257600018,0
1282,1.037313789685233,1
1673,1.0379300204246873,0
1311,1.0412475188222223,0
