index,distance,label
534,0.7372432460228802,1
523,0.7397093887476426,1
3,0.8284611226127818,0
2190,0.8287409912655634,0
3394,0.8423183632363408,0
4098,0.8657406483329935,0
941,0.8672764342511123,0
1001,0.8741813027375388,0
287,0.8761323486472775,0
2223,0.8768210910126,0
3285,0.8800630089056678,0
617,0.8819365318731319,0
616,0.8901356620870781,1
4153,0.8904181208957717,0
3364,0.8909873639257697,0
647,0.8931051171517326,1
672,0.8969920174052609,0
945,0.898923338183719,0
519,0.9000261703885237,1
3115,0.9041266051889563,0
