index,distance,label
3563,0.7427607050474142,1
1027,0.7652039386212462,1
800,0.7713335236954805,1
4167,0.7715165325795541,0
827,0.7773233339461213,1
915,0.7776238485226291,1
4042,0.7852875041314133,1
3463,0.7899821823526265,0
1030,0.7910043070243914,1
1199,0.7929670853026402,1
3215,0.7977700820326273,0
1024,0.8024764187247709,1
958,0.8029972624201525,1
3557,0.8039252919110929,0
658,0.8043440692112249,0
4007,0.8073828546305352,1
1003,0.8079609749247425,1
4328,0.8079701057162161,0
3935,0.8081750793088953,1
823,0.810209781526366,0
