index,distance,label
2190,0.7018642839965115,0
287,0.7635373065055719,0
3285,0.7656235935498432,0
617,0.7717626047967197,0
3364,0.7786222157662388,0
726,0.7794010779991893,0
2951,0.7859688072886428,0
540,0.7882025061177393,0
134,0.7921377187356136,0
3926,0.7959549999016106,0
4162,0.8077785894763259,0
99,0.8085863004010553,0
3394,0.8096727054692041,0
4098,0.8098866281239055,0
4651,0.8142240540695171,0
4791,0.8184899032701626,0
646,0.8186063702029762,0
1001,0.818851618744154,0
788,0.8212550695309427,0
4166,0.8234675247639299,0
