index,distance,label
4409,0.5073815666113415,1
1055,0.5082414864054943,0
4441,0.5338200885462845,1
91,0.535075359438907,0
1021,0.5360080600464086,0
639,0.5474686187906757,0
3754,0.5498798853179598,0
1218,0.5527865770396035,0
4290,0.5552447081091213,0
861,0.5582325930071356,0
497,0.559833044265804,0
734,0.5604296308485337,0
1531,0.5612753147502364,0
945,0.5643800729240682,0
4162,0.564866882621098,0
465,0.5661103015004086,0
4478,0.5688841739996043,1
4452,0.5736348720832234,1
3913,0.574497065564676,0
1970,0.5786311813062329,0
