index,distance,label
3303,0.6439034446670987,0
1158,0.6525805452504737,0
1055,0.6552507058277289,0
4153,0.6668691954586958,0
284,0.6704601438254677,1
4290,0.6762583812440525,0
945,0.6763477653327862,0
140,0.677323158194897,1
1021,0.6807173137295475,0
3100,0.6851071606457294,0
481,0.6864568778495657,0
5055,0.6873150771614386,0
677,0.6878495723469141,0
1372,0.6891140715707111,0
4214,0.6898115653111245,0
482,0.6898984456001613,0
651,0.6935116432152116,0
742,0.694181585605595,0
639,0.6955411465693544,0
3837,0.6964384697381494,0
