index,distance,label
3854,0.5053097191124866,1
4139,0.5165258064117507,1
3913,0.5563796041838024,0
651,0.5609863182030679,0
4100,0.5619084297350849,1
5,0.5684239819821146,1
79,0.5760312545864216,1
2064,0.5856254500164484,0
931,0.5868413894414924,0
2,0.593496638521555,1
2841,0.5947153757766057,0
617,0.5955748718078225,0
91,0.5988162885429167,1
3905,0.5991456285420942,1
2124,0.599220270240603,0
3841,0.6002019099829036,1
124,0.6007315853787824,1
2792,0.6013693586117227,0
3439,0.6027999603930418,0
2818,0.6035511540110825,0
