index,distance,label
2254,0.7683030537928686,1
827,0.7913515619047763,0
800,0.7922286252796104,0
1030,0.7950704033899288,0
3463,0.8025589864676174,0
4007,0.8060381753178038,0
1027,0.8102374439586456,0
4963,0.8162141881355467,0
915,0.8182940493061398,0
1190,0.8226199811359864,0
950,0.8251951210434453,0
750,0.8281930563433682,0
733,0.8292606655484416,0
1234,0.8362972455387945,0
3563,0.836748885817876,0
4232,0.8376552109919486,0
2818,0.8377405178747326,0
2318,0.8389803519834256,0
4055,0.842696109720336,0
958,0.842731062749799,0
