index,distance,label
21,0.38878981035014554,1
91,0.6059257750459819,1
86,0.6148502502379823,1
726,0.6209500362609305,0
3216,0.6211542246383939,0
3439,0.6221570265301195,0
520,0.6226111543071932,0
482,0.6226218271957747,0
677,0.6246907462258579,0
467,0.6282497400377719,0
591,0.6347688747014852,0
40,0.6376855121535503,1
2157,0.6412931639750911,0
1975,0.6414226009235254,0
669,0.6423345559903827,0
3340,0.6440010508180212,0
20,0.6468644141360173,1
931,0.6476024431015125,0
2327,0.6481873724009156,0
4153,0.6487515597582787,0
