index,distance,label
3882,0.7996883327541292,1
571,0.9732386405469059,1
540,0.9846094609009441,0
2190,0.9905359989350255,0
4135,0.999521810897362,0
599,1.0066132385995565,1
775,1.010935806777866,0
616,1.0156461217162582,1
1001,1.0176709241709168,0
3942,1.0183072230649384,1
941,1.0183767107075103,0
534,1.0212709154238075,1
4098,1.0219789239257762,0
4149,1.02709608657651,0
4088,1.0349990083747225,0
3364,1.0358179646729793,0
647,1.0359195185606556,1
4641,1.0389002865290278,0
65,1.0391379832841638,0
535,1.0399834527929048,1
