index,distance,label
1639,0.4942629466334438,1
841,0.613156696574624,0
836,0.614771991476117,0
1842,0.6211650318403035,0
27,0.6314806016173092,0
1590,0.6398815246220566,0
404,0.6429033614291844,0
1530,0.6434940649528255,0
734,0.6435432694735023,0
2818,0.6471389160921602,0
2064,0.6494245588289048,0
1542,0.6495348438202719,1
4409,0.6509692781165015,0
1892,0.6516784493477925,0
4452,0.6523241568827416,0
2230,0.6538857738113985,0
91,0.6545671601046499,0
4478,0.6553769302368798,0
497,0.6559220065330087,0
1885,0.6600249638540654,0
