index,distance,label
3101,0.7437566648611695,1
1271,0.8268463114901344,0
4120,0.8648423134297019,0
1325,0.8702938236814932,0
4166,0.8705745152419484,0
3353,0.8709935805777291,0
4162,0.8788260518719426,0
3135,0.8790175341599131,0
1673,0.8798978057843128,0
3370,0.8888288243147108,0
3359,0.8901114803734156,0
27,0.8902294876807001,0
3285,0.8936018954389092,0
455,0.8938721212833279,0
1315,0.8994789856692195,0
1242,0.8994889897007073,1
3514,0.90264452205144,0
3218,0.9034988433574832,0
3255,0.903675488829125,0
4038,0.9047364324830902,0
